SampleID	TaxonID	GID	number	colldate	flowering_season_start	growing_season_start	elevation	latitude	longitude	dist	GR
SEEDGWAS2039	SEEDGWAS2039.MRG.4.250062149	G20034	CIMMYTMA-006138		6	4	745	-27.11666667	-52.58333333	62.0403453057086	CIMMYTMA
SEEDGWAS2040	SEEDGWAS2040.MRG.4.250062150	G20060	CIMMYTMA-006159		12	10	525	-22.733333	-45.133333	64.6662585897777	CIMMYTMA
SEEDGWAS2041	SEEDGWAS2041.MRG.4.250062151	G20306	CIMMYTMA-006397	1952-02-03	7	5	382	28.23333333	-100.7333333	11.997059634617	CIMMYTMA
SEEDGWAS2042	SEEDGWAS2042.MRG.4.250062152	G20410	CIMMYTMA-006661		12	10	771	-23.55	-46.63333333	64.0104960589893	CIMMYTMA
SEEDGWAS2043	SEEDGWAS2043.MRG.4.250062153	G20425	CIMMYTMA-006668		12	10	853	-20.88333333	-47.61666667	61.570645903901	CIMMYTMA
SEEDGWAS2044	SEEDGWAS2044.MRG.4.250062154	G20433	CIMMYTMA-006687		12	10	529	-20.756582	-48.92991	60.4648017910663	CIMMYTMA
SEEDGWAS2045	SEEDGWAS2045.MRG.4.250062155	G20444	CIMMYTMA-006721	1954-01-01	NA	NA	47	-34.356765	-56.59231	64.8958518030633	CIMMYTMA
SEEDGWAS2046	SEEDGWAS2046.MRG.4.250062156	G20932	CIMMYTMA-007208	1968-01-01	7	5	254	26.71666667	-108.3333333	15.5811585300965	CIMMYTMA
SEEDGWAS2047	SEEDGWAS2047.MRG.4.250062157	G20985	CIMMYTMA-007266	1968-12-11	7	5	231	28.155757	-109.432449	17.3361590673816	CIMMYTMA
SEEDGWAS2048	SEEDGWAS2048.MRG.4.250062158	G21024	CIMMYTMA-007312	1968-12-14	7	5	488	28.93333333	-109.1833333	17.6499370482887	CIMMYTMA
SEEDGWAS2049	SEEDGWAS2049.MRG.4.250062159	G21067	CIMMYTMA-007387	1946-07-01	7	5	339	-23.916667	-51.866667	60.3177534803072	CIMMYTMA
SEEDGWAS2050	SEEDGWAS2050.MRG.4.250062160	G21071	CIMMYTMA-007409		5	3	322	-29.33333333	-54.16666667	62.5742448110847	CIMMYTMA
SEEDGWAS2051	SEEDGWAS2051.MRG.4.250062161	G21102	CIMMYTMA-007473		5	3	414	-27.9431	-53.96135	61.6867215107642	CIMMYTMA
SEEDGWAS2052	SEEDGWAS2052.MRG.4.250062162	G21120	CIMMYTMA-007498		5	3	310	-28.263266	-54.009359	61.8889230722038	CIMMYTMA
SEEDGWAS2053	SEEDGWAS2053.MRG.4.250062163	G21122	CIMMYTMA-007521		5	3	310	-28.263266	-54.009359	61.8889230722038	CIMMYTMA
SEEDGWAS2057	SEEDGWAS2057.MRG.4.250062164	G21335	CIMMYTMA-007817		12	10	701	-23.31666667	-46.23333333	64.1717508376432	CIMMYTMA
SEEDGWAS2058	SEEDGWAS2058.MRG.4.250062165	G21339	CIMMYTMA-007820		12	10	546	-21.16666667	-47.8	61.6028723568264	CIMMYTMA
SEEDGWAS2059	SEEDGWAS2059.MRG.4.250062166	G21362	CIMMYTMA-007831		12	10	459	-21.63582	-49.797833	60.3540898062026	CIMMYTMA
SEEDGWAS206	SEEDGWAS206.MRG.4.250056159	G12706	CIMMYTMA-003811	1958-12-20	8	6	22	9.166666667	-79.1	18.7042625770221	CIMMYTMA
SEEDGWAS2061	SEEDGWAS2061.MRG.4.250062167	G21375	CIMMYTMA-007844	1955-04-08	4	2	208	-12.43333333	-39.21666667	64.0435549121889	CIMMYTMA
SEEDGWAS2064	SEEDGWAS2064.MRG.4.250062168	G22277	CIMMYTMA-008438	1954-01-01	NA	NA	132	-26.892937	-57.100756	58.8006118947562	CIMMYTMA
SEEDGWAS2065	SEEDGWAS2065.MRG.4.250062169	G22466	CIMMYTMA-008616		12	10	720	-21.83333333	-46.88333333	62.7352571794123	CIMMYTMA
SEEDGWAS2066	SEEDGWAS2066.MRG.4.250062170	G22521	CIMMYTMA-008852	1949-01-01	NA	NA	732	-24	-51	61.0107686099575	CIMMYTMA
SEEDGWAS2067	SEEDGWAS2067.MRG.4.250062172	G22529	CIMMYTMA-008853		NA	NA	245	-29.333333	-54.166667	62.5742443450623	CIMMYTMA
SEEDGWAS2068	SEEDGWAS2068.MRG.4.250062173	G22640	CIMMYTMA-009054	1954-01-01	NA	NA	705	7.694034	-72.27062	25.5533421898792	CIMMYTMA
SEEDGWAS2069	SEEDGWAS2069.MRG.4.250062174	G22741	CIMMYTMA-009134		5	3	400	-28.461223	-53.849834	62.1425890419373	CIMMYTMA
SEEDGWAS207	SEEDGWAS207.MRG.4.250056160	G12743	CIMMYTMA-003826	1958-12-11	8	6	33	7.916666667	-80.41666667	18.1331493906424	CIMMYTMA
SEEDGWAS2070	SEEDGWAS2070.MRG.4.250062175	G22755	CIMMYTMA-009138		5	3	323	-28.166197	-54.070144	61.7763689204231	CIMMYTMA
SEEDGWAS2071	SEEDGWAS2071.MRG.4.250062176	G22773	CIMMYTMA-009142		6	4	939	-27.742227	-50.29311	64.1006913183701	CIMMYTMA
SEEDGWAS2072	SEEDGWAS2072.MRG.4.250063017	G24	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2073	SEEDGWAS2073.MRG.4.250063018	G96	CIMMYTMA-000017	1952-02-11	7	5	1040	18.797803	-103.142683	7.33186766608591	CIMMYTMA
SEEDGWAS2075	SEEDGWAS2075.MRG.4.250063019	G807	CIMMYTMA-000101	1946-01-01	7	5	74	16.58333333	-94.6	1.5214209563578	CIMMYTMA
SEEDGWAS2076	SEEDGWAS2076.MRG.4.250063020	G820	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2077	SEEDGWAS2077.MRG.4.250063021	G1478	CIMMYTMA-000142	1952-02-15	7	5	23	18.6781	-103.661841	7.81634643036968	CIMMYTMA
SEEDGWAS2078	SEEDGWAS2078.MRG.4.250063022	G1486	CIMMYTMA-000144	1952-02-14	7	5	23	18.75	-103.666667	7.83484086912077	CIMMYTMA
SEEDGWAS2079	SEEDGWAS2079.MRG.4.250063023	G1493	CIMMYTMA-000146	1952-02-04	7	5	302	19.08164	-102.373599	6.65684789081777	CIMMYTMA
SEEDGWAS208	SEEDGWAS208.MRG.4.250056161	G12767	CIMMYTMA-003837	1958-12-19	8	6	49	8.581789	-79.924861	18.2328176936443	CIMMYTMA
SEEDGWAS2080	SEEDGWAS2080.MRG.4.250063024	G1674	CIMMYTMA-000162	1952-01-01	7	5	518	18.96666667	-101.8	6.07421713753213	CIMMYTMA
SEEDGWAS2081	SEEDGWAS2081.MRG.4.250063025	G1950	CIMMYTMA-000202	1947-01-01	7	5	442	17.97833333	-101.605	5.67303053553784	CIMMYTMA
SEEDGWAS2082	SEEDGWAS2082.MRG.4.250063026	G3452	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2083	SEEDGWAS2083.MRG.4.250068668	G3622	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2084	SEEDGWAS2084.MRG.4.250063027	G3694	CIMMYTMA-000432	1952-01-24	7	5	298	21.399889	-98.712616	4.99483052719239	CIMMYTMA
SEEDGWAS2085	SEEDGWAS2085.MRG.4.250063028	G5352	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2086	SEEDGWAS2086.MRG.4.250063029	G5508	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2087	SEEDGWAS2087.MRG.4.250063030	G5511	CIMMYTMA-000465	1959-07-09	7	5	150	21.28333333	-97.96666667	4.52453174219292	CIMMYTMA
SEEDGWAS2088	SEEDGWAS2088.MRG.4.250063032	G5548	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2089	SEEDGWAS2089.MRG.4.250063033	G5573	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS209	SEEDGWAS209.MRG.4.250056162	G12885	CIMMYTMA-003871	1959-09-01	7	5	102	20.3	-76.21666667	20.0057001924563	CIMMYTMA
SEEDGWAS2090	SEEDGWAS2090.MRG.4.250063034	G5609	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2091	SEEDGWAS2091.MRG.4.250063035	G5769	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2092	SEEDGWAS2092.MRG.4.250063036	G5801	CIMMYTMA-000588	1946-01-01	7	5	7	22.36666667	-105.5333333	10.8501153141798	CIMMYTMA
SEEDGWAS2093	SEEDGWAS2093.MRG.4.250063037	G5805	CIMMYTMA-000589	1946-01-01	7	5	8	22.431118	-105.460404	10.8169022354111	CIMMYTMA
SEEDGWAS2094	SEEDGWAS2094.MRG.4.250063038	G5826	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2095	SEEDGWAS2095.MRG.4.250063039	G5829	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2096	SEEDGWAS2096.MRG.4.250063040	G5876	CIMMYTMA-000661	1945-01-01	7	5	21	22.01666667	-98.76666667	5.54859830502766	CIMMYTMA
SEEDGWAS2097	SEEDGWAS2097.MRG.4.250063041	G5920	CIMMYTMA-000697	1959-07-08	7	5	126	21.18333333	-97.73333333	4.33554413292677	CIMMYTMA
SEEDGWAS2098	SEEDGWAS2098.MRG.4.250063042	G5972	CIMMYTMA-000745	1944-01-01	7	5	812	16.76666667	-93.38333333	2.63865469150479	CIMMYTMA
SEEDGWAS2099	SEEDGWAS2099.MRG.4.250063044	G6480	CIMMYTMA-000827		7	5	14	20.579844	-89.986872	6.875209382837	CIMMYTMA
SEEDGWAS210	SEEDGWAS210.MRG.4.250056163	G12900	CIMMYTMA-003876	1959-09-01	7	5	102	20.3	-76.21666667	20.0057001924563	CIMMYTMA
SEEDGWAS2103	SEEDGWAS2103.MRG.4.250063045	G8188	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2104	SEEDGWAS2104.MRG.4.250063046	G8195	CIMMYTMA-001764	1943-01-01	8	6	332	19.983868	-97.218548	3.03037249700858	CIMMYTMA
SEEDGWAS2105	SEEDGWAS2105.MRG.4.250063047	G8345	CIMMYTMA-001861	1952-09-13	7	5	754	14.609292	-91.421015	5.25482158819394	CIMMYTMA
SEEDGWAS2106	SEEDGWAS2106.MRG.4.250063048	G8826	CIMMYTMA-002109	1948-01-01	7	5	143	20.00487	-89.812671	6.77134739084129	CIMMYTMA
SEEDGWAS2107	SEEDGWAS2107.MRG.4.250063049	G8900	CIMMYTMA-002132	1953-01-29	7	5	467	19.274552	-103.796358	8.07949567261781	CIMMYTMA
SEEDGWAS2108	SEEDGWAS2108.MRG.4.250063050	G8902	CIMMYTMA-002136	1953-02-02	7	5	42	18.933399	-103.847703	8.0495642277532	CIMMYTMA
SEEDGWAS2109	SEEDGWAS2109.MRG.4.250063051	G8911	CIMMYTMA-002159	1946-01-01	7	5	729	15.627253	-92.027828	4.26289299284195	CIMMYTMA
SEEDGWAS211	SEEDGWAS211.MRG.4.250056164	G12901	CIMMYTMA-003877	1959-01-01	7	5	71	12.030311	-61.748698	34.6252584415187	CIMMYTMA
SEEDGWAS2110	SEEDGWAS2110.MRG.4.250063052	G8913	CIMMYTMA-002161	1946-01-01	7	5	724	15.678832	-92.044173	4.22870169116066	CIMMYTMA
SEEDGWAS2111	SEEDGWAS2111.MRG.4.250063053	G8915	CIMMYTMA-002162	1946-01-01	7	5	698	15.96666667	-92.08333333	4.09542406241408	CIMMYTMA
SEEDGWAS2113	SEEDGWAS2113.MRG.4.250062858	G9046	CIMMYTMA-002302	1952-01-25	7	5	82	21.951043	-99.015491	5.62212577646036	CIMMYTMA
SEEDGWAS2114	SEEDGWAS2114.MRG.4.250063054	G9308	CIMMYTMA-002323	1943-01-01	8	6	22	20.480001	-97.097646	3.44833905779652	CIMMYTMA
SEEDGWAS2115	SEEDGWAS2115.MRG.4.250063055	G9767	CIMMYTMA-002526	1953-02-23	7	5	895	15.810862	-91.758868	4.45223452147907	CIMMYTMA
SEEDGWAS2116	SEEDGWAS2116.MRG.4.250062177	G22801	CIMMYTMA-009157		NA	NA	299	-12.55	-47.86666667	56.5797494073758	CIMMYTMA
SEEDGWAS2117	SEEDGWAS2117.MRG.4.250062178	G22820	CIMMYTMA-009166		6	4	361	-27.726783	-48.919942	65.0759285014158	CIMMYTMA
SEEDGWAS2118	SEEDGWAS2118.MRG.4.250062179	G22831	CIMMYTMA-009194	1950-01-01	3	1	447	-22.200732	-54.828953	56.9860889788868	CIMMYTMA
SEEDGWAS2119	SEEDGWAS2119.MRG.4.250068678	G22838	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2120	SEEDGWAS2120.MRG.4.250062180	G22847	CIMMYTMA-009509	1954-01-01	6	4	126	9.411944	-67.465871	29.5661857537994	CIMMYTMA
SEEDGWAS2123	SEEDGWAS2123.MRG.4.250062181	G23660	CIMMYTMA-010218	1954-01-01	NA	NA	362	-17.830902	-62.985095	48.1374677763009	CIMMYTMA
SEEDGWAS2124	SEEDGWAS2124.MRG.4.250062182	G23729	CIMMYTMA-010518	1972-01-01	7	5	650	16.61666667	-92.71666667	3.32131138370913	CIMMYTMA
SEEDGWAS2125	SEEDGWAS2125.MRG.4.250062183	G23779	CIMMYTMA-010715	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2126	SEEDGWAS2126.MRG.4.250062184	G23780	CIMMYTMA-010728	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2127	SEEDGWAS2127.MRG.4.250062185	G23785	CIMMYTMA-010738	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2128	SEEDGWAS2128.MRG.4.250062186	G23786	CIMMYTMA-010742	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2129	SEEDGWAS2129.MRG.4.250062187	G23787	CIMMYTMA-010743	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS213	SEEDGWAS213.MRG.4.250056165	G12911	CIMMYTMA-003882	1959-01-01	7	5	39	12.091625	-61.747948	34.6168693211849	CIMMYTMA
SEEDGWAS2130	SEEDGWAS2130.MRG.4.250062188	G23788	CIMMYTMA-010744	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2131	SEEDGWAS2131.MRG.4.250062189	G23789	CIMMYTMA-010767	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2133	SEEDGWAS2133.MRG.4.250062190	G23794	CIMMYTMA-010774	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2134	SEEDGWAS2134.MRG.4.250062191	G23801	CIMMYTMA-010779	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2135	SEEDGWAS2135.MRG.4.250062192	G23806	CIMMYTMA-010780	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2136	SEEDGWAS2136.MRG.4.250062193	G23814	CIMMYTMA-010796	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS214	SEEDGWAS214.MRG.4.250056166	G12918	CIMMYTMA-003889	1959-01-01	7	5	25	16.274868	-61.642212	34.3540329058037	CIMMYTMA
SEEDGWAS2141	SEEDGWAS2141.MRG.4.250062194	G23823	CIMMYTMA-010828	1980-11-01	NA	NA	54	1	-61	38.5592255676612	CIMMYTMA
SEEDGWAS2143	SEEDGWAS2143.MRG.4.250062195	G23834	CIMMYTMA-010858	1980-04-01	NA	NA	224	-9	-70	36.9113427333358	CIMMYTMA
SEEDGWAS2144	SEEDGWAS2144.MRG.4.250062196	G23835	CIMMYTMA-010859	1980-04-01	NA	NA	224	-9	-70	36.9113427333358	CIMMYTMA
SEEDGWAS2145	SEEDGWAS2145.MRG.4.250062197	G23838	CIMMYTMA-010867	1980-04-01	NA	NA	224	-9	-70	36.9113427333358	CIMMYTMA
SEEDGWAS2146	SEEDGWAS2146.MRG.4.250062198	G23841	CIMMYTMA-010870	1980-04-01	NA	NA	224	-9	-70	36.9113427333358	CIMMYTMA
SEEDGWAS2147	SEEDGWAS2147.MRG.4.250062199	G23854	CIMMYTMA-010887	1980-05-01	1	11	169	-10.788263	-65.242936	41.5842291262266	CIMMYTMA
SEEDGWAS2148	SEEDGWAS2148.MRG.4.250062200	G23857	CIMMYTMA-010901	1980-05-01	1	11	169	-10.788263	-65.242936	41.5842291262266	CIMMYTMA
SEEDGWAS2149	SEEDGWAS2149.MRG.4.250062201	G23892	CIMMYTMA-011180	1954-01-01	NA	NA	44	9.6	-63.1	33.753921333347	CIMMYTMA
SEEDGWAS215	SEEDGWAS215.MRG.4.250056167	G12928	CIMMYTMA-003891	1959-01-01	7	5	21	16.262387	-61.581424	34.4151419169336	CIMMYTMA
SEEDGWAS2150	SEEDGWAS2150.MRG.4.250062202	G24058	CIMMYTMA-013297	1972-01-01	7	5	271	16.96	-93.1	2.89473438121325	CIMMYTMA
SEEDGWAS2151	SEEDGWAS2151.MRG.4.250068679	G24279	CIMMYTMA-013709	1968-01-01	7	5	1217	18.88333333	-99.06666667	3.504956943546	CIMMYTMA
SEEDGWAS2152	SEEDGWAS2152.MRG.4.250062203	G24468	CIMMYTMA-014101	1977-01-01	7	5	1593	19.66666667	-96.86666667	2.60437646194934	CIMMYTMA
SEEDGWAS2153	SEEDGWAS2153.MRG.4.250068680	G24597	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS2154	SEEDGWAS2154.MRG.4.250068681	G24607	CIMMYTMA-014192	1985-11-11	5	3	537	-8.283333333	-35.96666667	65.2092804311591	CIMMYTMA
SEEDGWAS2155	SEEDGWAS2155.MRG.4.250062204	G24632	CIMMYTMA-014279		12	10	663	-21.9	-63.65	50.7499562569051	CIMMYTMA
SEEDGWAS2156	SEEDGWAS2156.MRG.4.250062205	G24636	CIMMYTMA-014289	1977-10-21	12	10	416	-22.546278	-64.236121	50.8819935227185	CIMMYTMA
SEEDGWAS2157	SEEDGWAS2157.MRG.4.250062206	G24965	CIMMYTMA-015230	1955-01-01	NA	NA	537	-33.45	-70.66666667	56.6396039794899	CIMMYTMA
SEEDGWAS2158	SEEDGWAS2158.MRG.4.250062207	G24970	CIMMYTMA-015402	1978-05-15	12	10	650	-13.58333333	-42.91666667	61.3572415914174	CIMMYTMA
SEEDGWAS2159	SEEDGWAS2159.MRG.4.250062208	G24976	CIMMYTMA-015411	1985-11-18	2	12	420	-7.983333333	-38.3	62.947652241939	CIMMYTMA
SEEDGWAS216	SEEDGWAS216.MRG.4.250056168	G12949	CIMMYTMA-003899	1959-10-14	7	5	881	19.51	-72.35	23.7443425880309	CIMMYTMA
SEEDGWAS2160	SEEDGWAS2160.MRG.4.250062209	G24988	CIMMYTMA-015445	1978-05-19	12	10	461	-13.408628	-44.172619	60.1852039875817	CIMMYTMA
SEEDGWAS2161	SEEDGWAS2161.MRG.4.250062210	G25001	CIMMYTMA-015477	1978-05-19	12	10	461	-13.408628	-44.172619	60.1852039875817	CIMMYTMA
SEEDGWAS2162	SEEDGWAS2162.MRG.4.250062211	G25014	CIMMYTMA-015485	1985-07-27	12	10	319	-16.86666667	-42.06666667	63.786209655388	CIMMYTMA
SEEDGWAS2163	SEEDGWAS2163.MRG.4.250062212	G25016	CIMMYTMA-015488	1985-11-14	2	12	186	-6.666666667	-37.4	63.2646862984252	CIMMYTMA
SEEDGWAS2164	SEEDGWAS2164.MRG.4.250062213	G25028	CIMMYTMA-015510	1979-06-14	2	12	213	-3.7	-49.73333333	50.7599195021415	CIMMYTMA
SEEDGWAS2165	SEEDGWAS2165.MRG.4.250062214	G25051	CIMMYTMA-015520	1985-05-16	12	10	650	-13.58333333	-42.91666667	61.3572415914174	CIMMYTMA
SEEDGWAS2166	SEEDGWAS2166.MRG.4.250062215	G25053	CIMMYTMA-015522	1985-10-28	5	3	30	-9.933333333	-37.26666667	64.6897938085325	CIMMYTMA
SEEDGWAS2167	SEEDGWAS2167.MRG.4.250062216	G25060	CIMMYTMA-015531	1978-04-27	12	10	219	-17.135631	-40.327167	65.4040456829726	CIMMYTMA
SEEDGWAS2168	SEEDGWAS2168.MRG.4.250062217	G25070	CIMMYTMA-015579	1977-06-01	5	3	298	-27.6	-55.31666667	60.5170338944701	CIMMYTMA
SEEDGWAS2169	SEEDGWAS2169.MRG.4.250062218	G25072	CIMMYTMA-015582	1977-06-01	3	1	87	-26.93333333	-60.05	56.9247481296834	CIMMYTMA
SEEDGWAS2170	SEEDGWAS2170.MRG.4.250062219	G25073	CIMMYTMA-015585	1977-07-01	3	1	72	-25.185831	-57.966463	56.9495763042791	CIMMYTMA
SEEDGWAS2171	SEEDGWAS2171.MRG.4.250068682	G25078	CIMMYTMA-015593	1977-07-01	2	12	112	-25	-60	55.4711386792968	CIMMYTMA
SEEDGWAS2172	SEEDGWAS2172.MRG.4.250068684	G25099	CIMMYTMA-015639	1986-05-01	5	3	906	-33.21666667	-68.88333333	57.253219360867	CIMMYTMA
SEEDGWAS2173	SEEDGWAS2173.MRG.4.250068685	G25397	CIMMYTMA-016197	1973-01-01	7	5	1486	19.08333333	-97.03333333	2.1417151726025	CIMMYTMA
SEEDGWAS2174	SEEDGWAS2174.MRG.4.250062220	G25438	CIMMYTMA-016257	1968-01-01	7	5	448	24.618206	-106.393718	12.7733666437923	CIMMYTMA
SEEDGWAS2175	SEEDGWAS2175.MRG.4.250062221	G25439	CIMMYTMA-016260	1947-01-01	7	5	442	17.97833333	-101.605	5.67303053553784	CIMMYTMA
SEEDGWAS2176	SEEDGWAS2176.MRG.4.250068686	G25675	CIMMYTMA-016776	1981-05-13	NA	NA	152	-35.96666667	-72.35	58.1979502125586	CIMMYTMA
SEEDGWAS2177	SEEDGWAS2177.MRG.4.250062222	G25932	CIMMYTMA-017930	1953-02-05	6	4	192	24.08333333	-99.1	7.54086995488217	CIMMYTMA
SEEDGWAS2178	SEEDGWAS2178.MRG.4.250062223	G26106	CIMMYTMA-018156	1974-01-01	7	5	1928	19.8	-97.3	2.89952088762574	CIMMYTMA
SEEDGWAS2179	SEEDGWAS2179.MRG.4.250062255	G26203	CIMMYTMA-018329	1979-06-20	2	12	22	-1.75	-53.5	46.5249184833007	CIMMYTMA
SEEDGWAS218	SEEDGWAS218.MRG.4.250056169	G12977	CIMMYTMA-003907	1959-10-22	7	5	83	18.286044	-73.800134	22.2089595668444	CIMMYTMA
SEEDGWAS2180	SEEDGWAS2180.MRG.4.250062256	G26204	CIMMYTMA-018330	1979-06-21	2	12	22	-1.75	-53.5	46.5249184833007	CIMMYTMA
SEEDGWAS2181	SEEDGWAS2181.MRG.4.250062257	G26238	CIMMYTMA-018343	1979-01-01	7	5	625	16.458148	-93.370653	2.72056020991284	CIMMYTMA
SEEDGWAS2182	SEEDGWAS2182.MRG.4.250068687	G26262	CIMMYTMA-018373	1954-01-01	7	5	2718	19.87	-99.75	4.60738063304715	CIMMYTMA
SEEDGWAS2183	SEEDGWAS2183.MRG.4.250068688	G26382	CIMMYTMA-018724	1955-01-01	NA	NA	537	-33.45	-70.66666667	56.6396039794899	CIMMYTMA
SEEDGWAS2184	SEEDGWAS2184.MRG.4.250062258	G26478	CIMMYTMA-018851	1943-01-01	7	5	267	18.46666667	-100.5666667	4.75073120483108	CIMMYTMA
SEEDGWAS2185	SEEDGWAS2185.MRG.4.250062259	G26578	CIMMYTMA-018924	1952-02-06	7	5	1147	18.850883	-97.067537	1.96116298360743	CIMMYTMA
SEEDGWAS2186	SEEDGWAS2186.MRG.4.250062261	G26618	CIMMYTMA-019064	1987-06-22	4	2	279	-24.93333333	-55.21666667	58.6390962710081	CIMMYTMA
SEEDGWAS2187	SEEDGWAS2187.MRG.4.250062262	G26658	CIMMYTMA-019091	1987-07-15	4	2	420	-23.900264	-55.407662	57.7666607305546	CIMMYTMA
SEEDGWAS219	SEEDGWAS219.MRG.4.250056170	G12979	CIMMYTMA-003908	1959-10-22	7	5	83	18.286044	-73.800134	22.2089595668444	CIMMYTMA
SEEDGWAS2190	SEEDGWAS2190.MRG.4.250062263	G26693	CIMMYTMA-019107		NA	NA	214	-5.62	-52.49	49.1241628439384	CIMMYTMA
SEEDGWAS2192	SEEDGWAS2192.MRG.4.250062264	G26716	CIMMYTMA-019130		5	3	78	2.807101	-60.575732	38.2273959469326	CIMMYTMA
SEEDGWAS2193	SEEDGWAS2193.MRG.4.250062265	G26769	CIMMYTMA-019168	1980-01-01	4	2	113	-27.402597	-55.993256	59.9173178502478	CIMMYTMA
SEEDGWAS2194	SEEDGWAS2194.MRG.4.250062266	G26809	CIMMYTMA-019189	1980-01-01	12	10	2209	-25.228503	-66.201176	51.8514159102869	CIMMYTMA
SEEDGWAS2195	SEEDGWAS2195.MRG.4.250062267	G26818	CIMMYTMA-019202		1	11	1144	-28.4	-66.21666667	54.4695762108578	CIMMYTMA
SEEDGWAS2196	SEEDGWAS2196.MRG.4.250062268	G26819	CIMMYTMA-019203	1980-06-01	1	11	510	-30.5	-66.26666667	56.2135265515111	CIMMYTMA
SEEDGWAS2197	SEEDGWAS2197.MRG.4.250062269	G26826	CIMMYTMA-019217	1986-05-05	6	4	963	-33.78333333	-69.05	57.6749899015933	CIMMYTMA
SEEDGWAS2198	SEEDGWAS2198.MRG.4.250068689	G26870	CIMMYTMA-019291	1980-06-01	1	11	787	-30.847071	-66.712883	56.2750580073903	CIMMYTMA
SEEDGWAS2199	SEEDGWAS2199.MRG.4.250068690	G26966	CIMMYTMA-019538	1972-01-01	7	5	2220	20.15	-98.2	3.67669077810169	CIMMYTMA
SEEDGWAS22	SEEDGWAS22.MRG.4.250054464	G5605	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS220	SEEDGWAS220.MRG.4.250056171	G13017	CIMMYTMA-003940	1959-01-01	7	5	86	19.266144	-70.266152	25.7987161417054	CIMMYTMA
SEEDGWAS2200	SEEDGWAS2200.MRG.4.250062270	G27089	CIMMYTMA-020362	1952-02-06	7	5	1147	18.850883	-97.067537	1.96116298360743	CIMMYTMA
SEEDGWAS2202	SEEDGWAS2202.MRG.4.250068691	G27414	CIMMYTMA-021252		7	5	952	18.71666667	-99.36666667	3.70093849348456	CIMMYTMA
SEEDGWAS2204	SEEDGWAS2204.MRG.4.250062271	G27511	CIMMYTMA-021448	1998-03-12	4	2	173	-25.68604	-56.258638	58.4695960373498	CIMMYTMA
SEEDGWAS2206	SEEDGWAS2206.MRG.4.250062272	G27539	CIMMYTMA-021536	1998-04-06	4	2	124	-26.826938	-56.215775	59.3405241860854	CIMMYTMA
SEEDGWAS2207	SEEDGWAS2207.MRG.4.250062273	G27561	CIMMYTMA-021584	1998-04-28	4	2	156	-26.796219	-56.928119	58.8425345701117	CIMMYTMA
SEEDGWAS2208	SEEDGWAS2208.MRG.4.250062274	G27563	CIMMYTMA-021586	1998-04-29	4	2	178	-26.9043	-56.842067	58.9804919706325	CIMMYTMA
SEEDGWAS221	SEEDGWAS221.MRG.4.250056172	G13019	CIMMYTMA-003942	1959-01-01	NA	NA	33	19.23333333	-69.6	26.460294844832	CIMMYTMA
SEEDGWAS2210	SEEDGWAS2210.MRG.4.250062275	G27579	CIMMYTMA-021621	1998-03-10	4	2	164	-25.754605	-56.812369	58.1454610265262	CIMMYTMA
SEEDGWAS2211	SEEDGWAS2211.MRG.4.250062276	G27604	CIMMYTMA-021729	1998-05-07	4	2	407	-24.065822	-54.941988	58.2119910108231	CIMMYTMA
SEEDGWAS2214	SEEDGWAS2214.MRG.4.250062277	G27610	CIMMYTMA-021834	1980-04-18	1	11	211	-10.150584	-67.721113	39.3410664144403	CIMMYTMA
